Timestamp,recommended HH charge cell,TPH optimum,soft recommended HH charge cell
2021-09-16 07:22:00,710,3937.8774,710.0
2021-09-16 07:23:00,710,4044.4822,710.0
2021-09-16 07:24:00,710,4255.1265,710.0
2021-09-16 07:25:00,660,4472.0186,705.0
2021-09-16 07:26:00,660,4467.747,700.0
2021-09-16 07:27:00,660,4505.8364,695.0
2021-09-16 07:28:00,660,4508.314,690.0
2021-09-16 07:29:00,660,4508.314,685.0
2021-09-16 07:30:00,660,4523.81,680.0
2021-09-16 07:31:00,910,4520.338,700.0
2021-09-16 07:32:00,910,4525.0903,720.0
2021-09-16 07:33:00,910,4535.6836,740.0
2021-09-16 07:34:00,910,4535.6836,760.0
2021-09-16 07:35:00,660,4536.4473,760.0
2021-09-16 07:36:00,660,4534.066,760.0
2021-09-16 07:37:00,660,4534.066,760.0
2021-09-16 07:38:00,660,4536.4473,760.0
2021-09-16 07:39:00,910,4535.6836,785.0
2021-09-16 07:40:00,910,4535.6836,810.0
2021-09-16 07:41:00,660,4555.4556,785.0
2021-09-16 07:42:00,910,4527.9736,785.0
2021-09-16 07:43:00,910,4527.9736,785.0
2021-09-16 07:44:00,910,4530.355,785.0
2021-09-16 07:45:00,660,4526.336,785.0
2021-09-16 07:46:00,660,4526.336,785.0
2021-09-16 07:47:00,660,4526.336,785.0
2021-09-16 07:48:00,660,4526.198,785.0
2021-09-16 07:49:00,660,4526.198,760.0
2021-09-16 07:50:00,660,4523.817,735.0
2021-09-16 07:51:00,660,4523.817,735.0
2021-09-16 07:52:00,660,4526.198,710.0
2021-09-16 07:53:00,910,4522.2754,710.0
2021-09-16 07:54:00,910,4522.689,710.0
2021-09-16 07:55:00,910,4525.0903,735.0
2021-09-16 07:56:00,910,4525.868,760.0
2021-09-16 07:57:00,910,4525.868,785.0
2021-09-16 07:58:00,910,4525.868,810.0
2021-09-16 07:59:00,910,4528.2495,835.0
2021-09-16 08:00:00,910,4528.907,860.0
2021-09-16 08:01:00,910,4523.588,885.0
2021-09-16 08:02:00,910,4522.93,910.0
2021-09-16 08:03:00,910,4522.7925,910.0
2021-09-16 08:04:00,910,4521.5884,910.0
2021-09-16 08:05:00,935,4527.7534,912.5
2021-09-16 08:06:00,935,4527.7534,915.0
2021-09-16 08:07:00,935,4523.1924,917.5
2021-09-16 08:08:00,935,4519.7627,920.0
2021-09-16 08:09:00,935,4520.0234,922.5
2021-09-16 08:10:00,910,4522.1914,922.5
2021-09-16 08:11:00,910,4522.1914,922.5
2021-09-16 08:12:00,910,4522.969,922.5
2021-09-16 08:13:00,910,4522.969,922.5
2021-09-16 08:14:00,910,4523.23,922.5
2021-09-16 08:15:00,910,4523.23,920.0
2021-09-16 08:16:00,910,4523.23,917.5
2021-09-16 08:17:00,910,4525.6313,915.0
2021-09-16 08:18:00,910,4525.6313,912.5
2021-09-16 08:19:00,910,4525.3706,910.0
2021-09-16 08:20:00,910,4525.3706,910.0
2021-09-16 08:21:00,910,4525.6313,910.0
2021-09-16 08:22:00,910,4522.8516,910.0
2021-09-16 08:23:00,910,4523.1123,910.0
2021-09-16 08:24:00,910,4523.1123,910.0
2021-09-16 08:25:00,910,4523.1123,910.0
2021-09-16 08:26:00,910,4523.1123,910.0
2021-09-16 08:27:00,910,4523.1123,910.0
2021-09-16 08:28:00,910,4523.1123,910.0
2021-09-16 08:29:00,910,4523.1123,910.0
2021-09-16 08:30:00,910,4523.1123,910.0
2021-09-16 08:31:00,910,4523.1123,910.0
2021-09-16 08:32:00,910,4522.8516,910.0
2021-09-16 08:33:00,910,4522.8516,910.0
2021-09-16 08:34:00,910,4522.8516,910.0
2021-09-16 08:35:00,910,4522.8516,910.0
2021-09-16 08:36:00,935,4522.164,912.5
2021-09-16 08:37:00,910,4520.0234,912.5
2021-09-16 08:38:00,910,4519.7627,912.5
2021-09-16 08:39:00,910,4520.0234,912.5
2021-09-16 08:40:00,935,4522.164,915.0
2021-09-16 08:41:00,935,4522.164,917.5
2021-09-16 08:42:00,935,4522.164,920.0
2021-09-16 08:43:00,910,4523.1123,920.0
2021-09-16 08:44:00,910,4523.1123,920.0
2021-09-16 08:45:00,910,4523.1123,920.0
2021-09-16 08:46:00,910,4523.1123,917.5
2021-09-16 08:47:00,910,4523.1123,917.5
2021-09-16 08:48:00,910,4523.1123,917.5
2021-09-16 08:49:00,910,4523.1123,917.5
2021-09-16 08:50:00,935,4522.164,917.5
2021-09-16 08:51:00,935,4522.164,917.5
2021-09-16 08:52:00,935,4519.793,917.5
2021-09-16 08:53:00,910,4521.7876,917.5
2021-09-16 08:54:00,910,4523.1123,917.5
2021-09-16 08:55:00,910,4522.8516,917.5
2021-09-16 08:56:00,910,4522.8516,917.5
2021-09-16 08:57:00,910,4522.8516,917.5
2021-09-16 08:58:00,910,4523.351,917.5
2021-09-16 08:59:00,910,4521.3276,917.5
2021-09-16 09:00:00,910,4522.7886,915.0
2021-09-16 09:01:00,910,4522.7886,912.5
2021-09-16 09:02:00,935,4527.384,912.5
2021-09-16 09:03:00,935,4530.1636,915.0
2021-09-16 09:04:00,935,4530.1636,917.5
2021-09-16 09:05:00,935,4530.1636,920.0
2021-09-16 09:06:00,935,4530.1636,922.5
2021-09-16 09:07:00,935,4530.1636,925.0
2021-09-16 09:08:00,935,4529.903,927.5
2021-09-16 09:09:00,935,4529.903,930.0
2021-09-16 09:10:00,935,4530.1636,932.5
2021-09-16 09:11:00,935,4530.1636,935.0
2021-09-16 09:12:00,935,4527.384,935.0
2021-09-16 09:13:00,935,4527.384,935.0
2021-09-16 09:14:00,935,4529.288,935.0
2021-09-16 09:15:00,935,4524.822,935.0
2021-09-16 09:16:00,935,4529.288,935.0
2021-09-16 09:17:00,935,4529.288,935.0
2021-09-16 09:18:00,935,4529.0273,935.0
2021-09-16 09:19:00,935,4529.288,935.0
2021-09-16 09:20:00,935,4529.288,935.0
2021-09-16 09:21:00,935,4529.288,935.0
2021-09-16 09:22:00,935,4529.288,935.0
2021-09-16 09:23:00,935,4529.288,935.0
2021-09-16 09:24:00,935,4529.288,935.0
2021-09-16 09:25:00,935,4529.288,935.0
2021-09-16 09:26:00,935,4529.288,935.0
2021-09-16 09:27:00,935,4531.5786,935.0
2021-09-16 09:28:00,935,4531.5786,935.0
2021-09-16 09:29:00,935,4531.5786,935.0
2021-09-16 09:30:00,935,4531.8394,935.0
2021-09-16 09:31:00,935,4531.8394,935.0
2021-09-16 09:32:00,935,4529.1772,935.0
2021-09-16 09:33:00,935,4528.3413,935.0
2021-09-16 09:34:00,935,4529.438,935.0
2021-09-16 09:35:00,935,4531.228,935.0
2021-09-16 09:36:00,935,4528.0605,935.0
2021-09-16 09:37:00,935,4529.5845,935.0
2021-09-16 09:38:00,910,4526.3765,932.5
2021-09-16 09:39:00,935,4529.5845,932.5
2021-09-16 09:40:00,935,4529.845,932.5
2021-09-16 09:41:00,935,4527.033,932.5
2021-09-16 09:42:00,910,4526.3765,930.0
2021-09-16 09:43:00,935,4523.6094,930.0
2021-09-16 09:44:00,935,4524.589,930.0
2021-09-16 09:45:00,935,4534.7207,930.0
2021-09-16 09:46:00,910,4524.409,927.5
2021-09-16 09:47:00,910,4512.8887,925.0
2021-09-16 09:48:00,660,4499.6484,900.0
2021-09-16 09:49:00,660,4496.8584,872.5
2021-09-16 09:50:00,910,4528.0957,870.0
2021-09-16 09:51:00,935,4533.8228,870.0
2021-09-16 09:52:00,935,4533.8228,872.5
2021-09-16 09:53:00,935,4534.0835,872.5
2021-09-16 09:54:00,935,4534.0835,872.5
2021-09-16 09:55:00,935,4533.3057,872.5
2021-09-16 09:56:00,935,4529.035,875.0
2021-09-16 09:57:00,935,4529.5522,877.5
2021-09-16 09:58:00,935,4528.4556,905.0
2021-09-16 09:59:00,935,4533.379,932.5
2021-09-16 10:00:00,935,4531.717,935.0
2021-09-16 10:01:00,935,4534.394,935.0
2021-09-16 10:02:00,910,4527.638,932.5
2021-09-16 10:03:00,910,4527.638,930.0
2021-09-16 10:04:00,935,4520.685,930.0
2021-09-16 10:05:00,660,4516.395,902.5
2021-09-16 10:06:00,660,4516.1685,875.0
2021-09-16 10:07:00,660,4518.55,847.5
2021-09-16 10:08:00,660,4518.55,820.0
2021-09-16 10:09:00,660,4516.1685,792.5
2021-09-16 10:10:00,660,4518.55,765.0
2021-09-16 10:11:00,660,4517.8745,737.5
2021-09-16 10:12:00,660,4515.493,712.5
2021-09-16 10:13:00,660,4517.8745,687.5
2021-09-16 10:14:00,660,4517.8745,660.0
2021-09-16 10:15:00,660,4517.8745,660.0
2021-09-16 10:16:00,660,4515.493,660.0
2021-09-16 10:17:00,660,4517.8745,660.0
2021-09-16 10:18:00,660,4517.8745,660.0
2021-09-16 10:19:00,660,4517.8745,660.0
2021-09-16 10:20:00,660,4517.8745,660.0
2021-09-16 10:21:00,660,4520.276,660.0
2021-09-16 10:22:00,660,4515.7197,660.0
2021-09-16 10:23:00,660,4515.7197,660.0
2021-09-16 10:24:00,660,4515.493,660.0
2021-09-16 10:25:00,660,4515.493,660.0
2021-09-16 10:26:00,660,4515.493,660.0
2021-09-16 10:27:00,660,4515.7197,660.0
2021-09-16 10:28:00,660,4504.1865,660.0
2021-09-16 10:29:00,660,4497.9517,660.0
2021-09-16 10:30:00,660,4515.7197,660.0
2021-09-16 10:31:00,660,4517.0967,660.0
2021-09-16 10:32:00,660,4520.1855,660.0
2021-09-16 10:33:00,660,4518.838,660.0
2021-09-16 10:34:00,660,4521.107,660.0
2021-09-16 10:35:00,660,4517.741,660.0
2021-09-16 10:36:00,660,4518.6777,660.0
2021-09-16 10:37:00,660,4522.217,660.0
2021-09-16 10:38:00,660,4520.068,660.0
2021-09-16 10:39:00,660,4521.775,660.0
2021-09-16 10:40:00,660,4518.783,660.0
2021-09-16 10:41:00,660,4521.1646,660.0
2021-09-16 10:42:00,660,4521.1646,660.0
2021-09-16 10:43:00,660,4518.783,660.0
2021-09-16 10:44:00,660,4522.656,660.0
2021-09-16 10:45:00,660,4522.656,660.0
2021-09-16 10:46:00,660,4522.337,660.0
2021-09-16 10:47:00,660,4520.92,660.0
2021-09-16 10:48:00,660,4526.5996,660.0
2021-09-16 10:49:00,660,4515.979,660.0
2021-09-16 10:50:00,660,4516.838,660.0
2021-09-16 10:51:00,660,4504.503,660.0
2021-09-16 10:52:00,660,4512.896,660.0
2021-09-16 10:53:00,660,4504.4473,660.0
2021-09-16 10:54:00,660,4519.026,660.0
2021-09-16 10:55:00,660,4519.026,660.0
2021-09-16 10:56:00,660,4517.6504,660.0
2021-09-16 10:57:00,660,4520.0317,660.0
2021-09-16 10:58:00,660,4520.0317,660.0
2021-09-16 10:59:00,660,4520.0317,660.0
2021-09-16 11:00:00,660,4522.0596,660.0
2021-09-16 11:01:00,660,4522.55,660.0
2021-09-16 11:02:00,660,4529.275,660.0
2021-09-16 11:03:00,660,4526.8936,660.0
2021-09-16 11:04:00,660,4517.5024,660.0
2021-09-16 11:05:00,935,4525.6333,687.5
2021-09-16 11:06:00,935,4525.6333,715.0
2021-09-16 11:07:00,935,4525.6333,742.5
2021-09-16 11:08:00,660,4509.167,742.5
2021-09-16 11:09:00,660,4518.683,742.5
2021-09-16 11:10:00,935,4525.894,770.0
2021-09-16 11:11:00,935,4525.894,797.5
2021-09-16 11:12:00,935,4531.2227,825.0
2021-09-16 11:13:00,935,4531.2227,852.5
2021-09-16 11:14:00,935,4528.8022,880.0
2021-09-16 11:15:00,660,4514.316,852.5
2021-09-16 11:16:00,935,4528.0347,852.5
2021-09-16 11:17:00,935,4528.0347,852.5
2021-09-16 11:18:00,660,4521.0845,852.5
2021-09-16 11:19:00,935,4523.829,880.0
2021-09-16 11:20:00,935,4528.2954,880.0
2021-09-16 11:21:00,935,4528.0347,880.0
2021-09-16 11:22:00,660,4522.6494,852.5
2021-09-16 11:23:00,935,4526.391,852.5
2021-09-16 11:24:00,935,4526.652,852.5
2021-09-16 11:25:00,935,4528.91,880.0
2021-09-16 11:26:00,935,4529.171,880.0
2021-09-16 11:27:00,935,4528.91,880.0
2021-09-16 11:28:00,935,4528.91,907.5
2021-09-16 11:29:00,935,4528.91,907.5
2021-09-16 11:30:00,935,4528.91,907.5
2021-09-16 11:31:00,935,4529.171,907.5
2021-09-16 11:32:00,660,4526.466,907.5
2021-09-16 11:33:00,935,4526.391,907.5
2021-09-16 11:34:00,935,4526.652,907.5
2021-09-16 11:35:00,935,4526.391,907.5
2021-09-16 11:36:00,935,4526.652,907.5
2021-09-16 11:37:00,935,4526.391,907.5
2021-09-16 11:38:00,935,4526.391,907.5
2021-09-16 11:39:00,935,4526.391,907.5
2021-09-16 11:40:00,935,4526.391,907.5
2021-09-16 11:41:00,935,4526.652,907.5
2021-09-16 11:42:00,935,4526.652,935.0
2021-09-16 11:43:00,935,4524.2505,935.0
2021-09-16 11:44:00,935,4524.2505,935.0
2021-09-16 11:45:00,935,4525.894,935.0
2021-09-16 11:46:00,935,4525.894,935.0
2021-09-16 11:47:00,935,4525.6333,935.0
2021-09-16 11:48:00,935,4525.6333,935.0
2021-09-16 11:49:00,935,4525.6333,935.0
2021-09-16 11:50:00,935,4522.926,935.0
2021-09-16 11:51:00,935,4523.9897,935.0
2021-09-16 11:52:00,660,4521.5454,907.5
2021-09-16 11:53:00,935,4526.391,907.5
2021-09-16 11:54:00,935,4529.171,907.5
2021-09-16 11:55:00,935,4529.171,907.5
2021-09-16 11:56:00,935,4528.91,907.5
2021-09-16 11:57:00,935,4526.391,907.5
2021-09-16 11:58:00,935,4526.652,907.5
2021-09-16 11:59:00,935,4531.9805,907.5
2021-09-16 12:00:00,935,4542.1353,907.5
2021-09-16 12:01:00,935,4538.556,907.5
2021-09-16 12:02:00,660,4531.6406,907.5
2021-09-16 12:03:00,660,4531.9014,880.0
2021-09-16 12:04:00,660,4534.1597,852.5
2021-09-16 12:05:00,660,4536.1865,825.0
2021-09-16 12:06:00,660,4536.1865,797.5
2021-09-16 12:07:00,660,4533.928,770.0
2021-09-16 12:08:00,660,4533.928,742.5
2021-09-16 12:09:00,660,4531.7686,715.0
2021-09-16 12:10:00,935,4530.3174,715.0
2021-09-16 12:11:00,935,4530.0566,715.0
2021-09-16 12:12:00,660,4521.877,715.0
2021-09-16 12:13:00,660,4528.6455,715.0
2021-09-16 12:14:00,935,4532.477,742.5
2021-09-16 12:15:00,660,4532.6035,742.5
2021-09-16 12:16:00,660,4533.928,742.5
2021-09-16 12:17:00,660,4521.4194,742.5
2021-09-16 12:18:00,660,4504.3965,742.5
2021-09-16 12:19:00,660,4490.4185,742.5
2021-09-16 12:20:00,660,4505.734,715.0
2021-09-16 12:21:00,660,4527.624,687.5
2021-09-16 12:22:00,660,4526.788,687.5
2021-09-16 12:23:00,910,4531.3916,712.5
2021-09-16 12:24:00,910,4531.9087,710.0
2021-09-16 12:25:00,910,4528.589,735.0
2021-09-16 12:26:00,910,4531.9087,760.0
2021-09-16 12:27:00,910,4529.3896,785.0
2021-09-16 12:28:00,910,4535.0015,810.0
2021-09-16 12:29:00,910,4532.975,835.0
2021-09-16 12:30:00,910,4527.624,860.0
2021-09-16 12:31:00,910,4527.3633,885.0
2021-09-16 12:32:00,910,4527.3633,910.0
2021-09-16 12:33:00,910,4527.624,910.0
2021-09-16 12:34:00,910,4533.236,910.0
2021-09-16 12:35:00,910,4532.975,910.0
2021-09-16 12:36:00,910,4527.3633,910.0
2021-09-16 12:37:00,935,4526.9365,912.5
2021-09-16 12:38:00,935,4526.676,915.0
2021-09-16 12:39:00,935,4534.314,917.5
2021-09-16 12:40:00,935,4534.5747,920.0
2021-09-16 12:41:00,935,4528.963,922.5
2021-09-16 12:42:00,910,4528.1265,922.5
2021-09-16 12:43:00,910,4529.6504,922.5
2021-09-16 12:44:00,910,4527.3633,922.5
2021-09-16 12:45:00,910,4527.624,922.5
2021-09-16 12:46:00,910,4527.3633,922.5
2021-09-16 12:47:00,910,4527.3633,920.0
2021-09-16 12:48:00,910,4527.624,917.5
2021-09-16 12:49:00,910,4527.624,915.0
2021-09-16 12:50:00,910,4529.1045,912.5
2021-09-16 12:51:00,910,4529.1045,910.0
2021-09-16 12:52:00,910,4529.8823,910.0
2021-09-16 12:53:00,910,4529.8823,910.0
2021-09-16 12:54:00,910,4532.1694,910.0
2021-09-16 12:55:00,910,4537.7812,910.0
2021-09-16 12:56:00,910,4532.1694,910.0
2021-09-16 12:57:00,910,4529.8823,910.0
2021-09-16 12:58:00,910,4529.8823,910.0
2021-09-16 12:59:00,935,4526.9365,912.5
2021-09-16 13:00:00,910,4526.116,912.5
2021-09-16 13:01:00,910,4526.116,912.5
2021-09-16 13:02:00,910,4521.6875,912.5
2021-09-16 13:03:00,910,4521.6875,912.5
2021-09-16 13:04:00,660,4520.994,887.5
2021-09-16 13:05:00,910,4519.567,887.5
2021-09-16 13:06:00,910,4521.948,887.5
2021-09-16 13:07:00,910,4519.567,887.5
2021-09-16 13:08:00,660,4518.8735,862.5
2021-09-16 13:09:00,660,4507.3403,835.0
2021-09-16 13:10:00,660,4524.202,810.0
2021-09-16 13:11:00,910,4524.846,810.0
2021-09-16 13:12:00,910,4527.2173,810.0
2021-09-16 13:13:00,910,4529.5986,810.0
2021-09-16 13:14:00,910,4529.5986,835.0
2021-09-16 13:15:00,910,4524.846,835.0
2021-09-16 13:16:00,660,4524.202,810.0
2021-09-16 13:17:00,910,4527.277,810.0
2021-09-16 13:18:00,660,4524.202,810.0
2021-09-16 13:19:00,660,4524.202,810.0
2021-09-16 13:20:00,910,4527.277,835.0
2021-09-16 13:21:00,910,4524.8955,835.0
2021-09-16 13:22:00,660,4524.202,810.0
2021-09-16 13:23:00,910,4524.8955,810.0
2021-09-16 13:24:00,910,4524.8955,810.0
2021-09-16 13:25:00,910,4524.8955,810.0
2021-09-16 13:26:00,910,4524.8955,835.0
2021-09-16 13:27:00,660,4523.4243,810.0
2021-09-16 13:28:00,910,4526.4395,835.0
2021-09-16 13:29:00,910,4529.5986,860.0
2021-09-16 13:30:00,935,4531.7046,862.5
2021-09-16 13:31:00,935,4529.678,865.0
2021-09-16 13:32:00,910,4522.656,890.0
2021-09-16 13:33:00,660,4506.9785,865.0
2021-09-16 13:34:00,910,4522.656,865.0
2021-09-16 13:35:00,910,4525.037,865.0
2021-09-16 13:36:00,910,4527.556,865.0
2021-09-16 13:37:00,910,4525.037,890.0
2021-09-16 13:38:00,910,4525.037,890.0
2021-09-16 13:39:00,910,4522.656,890.0
2021-09-16 13:40:00,660,4506.9785,862.5
2021-09-16 13:41:00,910,4524.682,860.0
2021-09-16 13:42:00,910,4525.037,860.0
2021-09-16 13:43:00,910,4530.5034,885.0
2021-09-16 13:44:00,910,4530.5034,885.0
2021-09-16 13:45:00,910,4532.885,885.0
2021-09-16 13:46:00,910,4532.885,885.0
2021-09-16 13:47:00,910,4522.656,885.0
2021-09-16 13:48:00,910,4522.656,885.0
2021-09-16 13:49:00,935,4521.9683,887.5
2021-09-16 13:50:00,910,4521.948,912.5
2021-09-16 13:51:00,935,4524.3496,915.0
2021-09-16 13:52:00,935,4521.9683,917.5
2021-09-16 13:53:00,935,4521.9683,920.0
2021-09-16 13:54:00,935,4521.9683,922.5
2021-09-16 13:55:00,935,4521.9683,925.0
2021-09-16 13:56:00,935,4524.3496,927.5
2021-09-16 13:57:00,910,4524.27,927.5
2021-09-16 13:58:00,910,4521.948,927.5
2021-09-16 13:59:00,935,4524.3496,927.5
2021-09-16 14:00:00,910,4519.0815,927.5
2021-09-16 14:01:00,660,4506.855,900.0
2021-09-16 14:02:00,660,4489.028,872.5
2021-09-16 14:03:00,660,4509.4624,845.0
2021-09-16 14:04:00,935,4521.6235,845.0
2021-09-16 14:05:00,660,4508.5063,817.5
2021-09-16 14:06:00,660,4520.0396,790.0
2021-09-16 14:07:00,660,4522.1943,765.0
2021-09-16 14:08:00,660,4517.7866,740.0
2021-09-16 14:09:00,660,4517.7866,712.5
2021-09-16 14:10:00,660,4520.168,687.5
2021-09-16 14:11:00,660,4517.7866,687.5
2021-09-16 14:12:00,660,4520.5645,687.5
2021-09-16 14:13:00,660,4511.779,687.5
2021-09-16 14:14:00,660,4520.5645,660.0
2021-09-16 14:15:00,660,4520.338,660.0
2021-09-16 14:16:00,660,4520.338,660.0
2021-09-16 14:17:00,660,4520.338,660.0
2021-09-16 14:18:00,660,4521.9414,660.0
2021-09-16 14:19:00,660,4519.56,660.0
2021-09-16 14:20:00,660,4520.338,660.0
2021-09-16 14:21:00,660,4523.427,660.0
2021-09-16 14:22:00,660,4523.427,660.0
2021-09-16 14:23:00,660,4523.427,660.0
2021-09-16 14:24:00,660,4521.577,660.0
2021-09-16 14:25:00,660,4523.9585,660.0
2021-09-16 14:26:00,660,4521.577,660.0
2021-09-16 14:27:00,660,4523.427,660.0
2021-09-16 14:28:00,660,4523.427,660.0
2021-09-16 14:29:00,660,4520.8755,660.0
2021-09-16 14:30:00,660,4520.8755,660.0
2021-09-16 14:31:00,660,4520.8755,660.0
2021-09-16 14:32:00,660,4520.8755,660.0
2021-09-16 14:33:00,660,4523.257,660.0
2021-09-16 14:34:00,660,4520.8755,660.0
2021-09-16 14:35:00,660,4519.813,660.0
2021-09-16 14:36:00,660,4522.1943,660.0
2021-09-16 14:37:00,660,4520.0396,660.0
2021-09-16 14:38:00,660,4508.5063,660.0
2021-09-16 14:39:00,660,4511.254,660.0
2021-09-16 14:40:00,660,4517.7866,660.0
2021-09-16 14:41:00,660,4519.3516,660.0
2021-09-16 14:42:00,660,4519.8115,660.0
2021-09-16 14:43:00,660,4518.013,660.0
2021-09-16 14:44:00,660,4520.168,660.0
2021-09-16 14:45:00,660,4517.7866,660.0
2021-09-16 14:46:00,660,4517.7866,660.0
2021-09-16 14:47:00,660,4520.168,660.0
2021-09-16 14:48:00,660,4520.168,660.0
2021-09-16 14:49:00,660,4517.7866,660.0
2021-09-16 14:50:00,660,4517.7866,660.0
2021-09-16 14:51:00,660,4520.168,660.0
2021-09-16 14:52:00,660,4520.168,660.0
2021-09-16 14:53:00,660,4520.168,660.0
2021-09-16 14:54:00,660,4517.7866,660.0
2021-09-16 14:55:00,660,4517.7866,660.0
2021-09-16 14:56:00,660,4520.0396,660.0
2021-09-16 14:57:00,660,4522.1943,660.0
2021-09-16 14:58:00,660,4522.1943,660.0
2021-09-16 14:59:00,660,4522.1943,660.0
2021-09-16 15:00:00,660,4526.0273,660.0
2021-09-16 15:01:00,660,4523.646,660.0
2021-09-16 15:02:00,660,4522.1895,660.0
2021-09-16 15:03:00,660,4524.571,660.0
2021-09-16 15:04:00,660,4522.1895,660.0
2021-09-16 15:05:00,660,4520.163,660.0
2021-09-16 15:06:00,660,4522.5444,660.0
2021-09-16 15:07:00,660,4522.5444,660.0
2021-09-16 15:08:00,660,4520.163,660.0
2021-09-16 15:09:00,660,4522.5444,660.0
2021-09-16 15:10:00,660,4522.5444,660.0
2021-09-16 15:11:00,660,4522.5444,660.0
2021-09-16 15:12:00,660,4616.4546,660.0
2021-09-16 15:13:00,660,4616.4546,660.0
2021-09-16 15:14:00,660,4616.4546,660.0
2021-09-16 15:15:00,660,4616.4546,660.0
2021-09-16 15:16:00,660,4616.4546,660.0
2021-09-16 15:17:00,660,4689.645,660.0
2021-09-16 15:18:00,660,4689.645,660.0
2021-09-16 15:19:00,660,4696.2896,660.0
2021-09-16 15:20:00,660,4696.2896,660.0
